Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.383459;-3.066374;-12.936434;0;;;;;;;1.271786;0.088863;-23.111671;0.212827
-24.375305;-3.166994;-12.854903;0;;;;;;;1.27994;0.089839;-23.095367;0.21514
-24.367153;-3.272902;-12.773373;0;;;;;;;1.288092;0.090606;-23.079062;0.217606
-24.359001;-3.384543;-12.691841;0;;;;;;;1.296244;0.092395;-23.062757;0.220229
-24.350849;-3.495525;-12.610311;0;;;;;;;1.304396;0.094418;-23.046452;0.223018
-24.342695;-3.616426;-12.52878;0;;;;;;;1.31255;0.095097;-23.030148;0.225983
-24.334543;-3.746656;-12.447248;0;;;;;;;1.320702;0.096562;-23.013842;0.229093
-24.326391;-3.874357;-12.365718;0;;;;;;;1.328854;0.09728;-22.997538;0.232358
-24.318239;-4.000391;-12.284187;0;;;;;;;1.337006;0.099683;-22.981232;0.235825
-24.310085;-4.129626;-12.202657;0;;;;;;;1.34516;0.101623;-22.964928;0.239449
-24.301933;-4.271726;-12.121125;0;;;;;;;1.353312;0.103621;-22.948624;0.24322
-24.293781;-4.423303;-12.039595;0;;;;;;;1.361464;0.104571;-22.932318;0.247168
-24.285629;-4.572176;-11.958064;0;;;;;;;1.369616;0.105726;-22.916012;0.251278
-24.277477;-4.722231;-11.876533;0;;;;;;;1.377769;0.107808;-22.899708;0.255586
-24.269323;-4.879578;-11.795002;0;;;;;;;1.385921;0.109382;-22.883404;0.260069
-24.261171;-5.045428;-11.713471;0;;;;;;;1.394073;0.110308;-22.867098;0.264694
-24.253019;-5.220116;-11.631941;0;;;;;;;1.402225;0.110159;-22.850792;0.269486
-24.244865;-5.397103;-11.550409;0;;;;;;;1.410378;0.110531;-22.834488;0.274451
-24.236713;-5.571294;-11.468879;0;;;;;;;1.418531;0.110957;-22.818184;0.279668
-24.228561;-5.760201;-11.387348;0;;;;;;;1.426683;0.112359;-22.801878;0.285026
-24.220409;-5.945457;-11.305817;0;;;;;;;1.434835;0.114232;-22.785572;0.29053
-24.212257;-6.134904;-11.224286;0;;;;;;;1.442987;0.11561;-22.769268;0.296215
-24.204103;-6.328847;-11.142756;0;;;;;;;1.451141;0.116436;-22.752964;0.302067
-24.195951;-6.528782;-11.061225;0;;;;;;;1.459293;0.116084;-22.736658;0.308077
-24.187799;-6.735174;-10.979693;0;;;;;;;1.467445;0.116262;-22.720354;0.314307
-24.179647;-6.929802;-10.898163;0;;;;;;;1.475597;0.117362;-22.704048;0.320685
-24.171494;-7.11871;-10.816632;0;;;;;;;1.483751;0.1178;-22.687744;0.327291
-24.163342;-7.31606;-10.735102;0;;;;;;;1.491903;0.11811;-22.671438;0.334124
-24.15519;-7.522592;-10.65357;0;;;;;;;1.500055;0.118852;-22.655134;0.341081
