Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-23.310446;9.312068;-15.792603;0;;;;;;;1.879232;-0.02163;-23.310446;0.019319
-23.302019;9.305849;-15.750463;0;;;;;;;1.887659;-0.02163;-23.302019;0.020139
-23.293592;9.300959;-15.708324;0;;;;;;;1.896086;-0.02163;-23.293592;0.020958
-23.285166;9.297574;-15.666184;0;;;;;;;1.904512;-0.02163;-23.285166;0.021739
-23.276739;9.292755;-15.624045;0;;;;;;;1.912939;-0.02163;-23.276739;0.022585
-23.268311;9.29072;-15.581906;0;;;;;;;1.921368;-0.02163;-23.268311;0.023475
-23.259884;9.288742;-15.539766;0;;;;;;;1.929794;-0.02163;-23.259884;0.024396
-23.251457;9.286659;-15.497627;0;;;;;;;1.938221;-0.02163;-23.251457;0.02531
-23.243031;9.280926;-15.455488;0;;;;;;;1.946648;-0.02163;-23.243031;0.026291
-23.234604;9.272045;-15.413349;0;;;;;;;1.955074;-0.02163;-23.234604;0.0273
-23.226175;9.270061;-15.371209;0;;;;;;;1.963503;-0.02163;-23.226175;0.028297
-23.217749;9.270205;-15.32907;0;;;;;;;1.97193;-0.02163;-23.217749;0.029315
-23.209322;9.272657;-15.286931;0;;;;;;;1.980356;-0.02163;-23.209322;0.030338
-23.200895;9.272879;-15.244791;0;;;;;;;1.988783;-0.02163;-23.200895;0.03142
-23.192469;9.27264;-15.202652;0;;;;;;;1.99721;-0.02163;-23.192469;0.032495
-23.18404;9.273789;-15.160513;0;;;;;;;2.005638;-0.02163;-23.18404;0.033629
-23.175613;9.275887;-15.118373;0;;;;;;;2.014065;-0.02163;-23.175613;0.034764
-23.167187;9.276258;-15.076234;0;;;;;;;2.022491;-0.02163;-23.167187;0.035894
-23.15876;9.275639;-15.034095;0;;;;;;;2.030918;-0.02163;-23.15876;0.037019
-23.150333;9.277348;-14.991955;0;;;;;;;2.039345;-0.02163;-23.150333;0.038192
-23.141907;9.278504;-14.949816;0;;;;;;;2.047773;-0.02163;-23.141907;0.039395
-23.133478;9.277736;-14.907677;0;;;;;;;2.0562;-0.02163;-23.133478;0.040674
-23.125051;9.276595;-14.865537;0;;;;;;;2.064627;-0.02163;-23.125051;0.041977
-23.116625;9.27208;-14.823398;0;;;;;;;2.073053;-0.02163;-23.116625;0.043304
