Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-23.723057;22.628759;;;;;;;1.499165;0.125329;-22.223831;0.275391;-10.233101;0
-23.714865;22.272772;;;;;;;1.507357;0.125412;-22.207447;0.280468;-10.151193;0
-23.706673;21.918253;;;;;;;1.515549;0.125495;-22.191061;0.285614;-10.069285;0
-23.698481;21.57184;;;;;;;1.523741;0.125578;-22.174677;0.290818;-9.987377;0
-23.690289;21.229794;;;;;;;1.531933;0.125661;-22.158293;0.296024;-9.90547;0
-23.682096;20.890951;;;;;;;1.540125;0.125744;-22.141907;0.301247;-9.823562;0
-23.673904;20.561441;;;;;;;1.548317;0.125826;-22.125523;0.306514;-9.741654;0
-23.665712;20.240396;;;;;;;1.556509;0.125909;-22.109138;0.311818;-9.659746;0
-23.65752;19.927582;;;;;;;1.564701;0.125994;-22.092754;0.317139;-9.577839;0
-23.649328;19.62203;;;;;;;1.572893;0.126078;-22.076368;0.322447;-9.495931;0
-23.641136;19.326759;;;;;;;1.581085;0.126163;-22.059984;0.327749;-9.414022;0
-23.632942;19.03866;;;;;;;1.589277;0.126248;-22.0436;0.333092;-9.332115;0
-23.624752;18.758005;;;;;;;1.597471;0.126332;-22.027214;0.33845;-9.250207;0
-23.616558;18.484459;;;;;;;1.605663;0.126417;-22.01083;0.343475;-9.168299;0
-23.608366;18.216337;;;;;;;1.613855;0.126501;-21.994446;0.348122;-9.086391;0
-23.600174;17.956045;;;;;;;1.622047;0.126586;-21.978062;0.353758;-9.004484;0
-23.591982;17.706131;;;;;;;1.630239;0.12667;-21.961676;0.358305;-8.922577;0
-23.58379;17.464502;;;;;;;1.638432;0.126755;-21.945292;0.364556;-8.840668;0
-23.575598;17.227859;;;;;;;1.646624;0.126841;-21.928907;0.369464;-8.75876;0
-23.567406;16.99658;;;;;;;1.654816;0.126927;-21.912523;0.375626;-8.676853;0
-23.559214;16.772087;;;;;;;1.663008;0.127013;-21.896137;0.379835;-8.594946;0
-23.551022;16.553648;;;;;;;jan.12;0.127099;-21.879753;0.386259;-8.513037;0
-23.54283;16.342211;;;;;;;1.679392;0.127185;-21.863369;0.390439;-8.431129;0
-23.534637;16.137089;;;;;;;1.687584;0.127272;-21.846985;0.396937;-8.349222;0
-23.526445;15.936794;;;;;;;1.695776;0.127358;-21.830599;0.401121;-8.267315;0
-23.518253;15.741383;;;;;;;1.703968;0.127444;-21.814215;0.407657;-8.185406;0
-23.510061;15.550426;;;;;;;1.71216;0.12753;-21.797831;0.412554;-8.103498;0
-23.501869;15.364334;;;;;;;1.720352;0.127616;-21.781445;0.418361;-8.021591;0
-23.493677;15.184592;;;;;;;1.728544;0.127794;-21.76506;0.423893;-7.939684;0
-23.485485;15.011576;;;;;;;1.736736;0.127972;-21.748676;0.429308;-7.857775;0
-23.477293;14.845231;;;;;;;1.744928;0.128149;-21.732292;0.434851;-7.775867;0
-23.469101;14.683517;;;;;;;1.75312;0.128327;-21.715906;0.44017;-7.69396;0
-23.460907;14.524066;;;;;;;1.761312;0.128505;-21.699522;0.445634;-7.612053;0
-23.452715;14.367904;;;;;;;1.769506;0.128682;-21.683138;0.450881;-7.530144;0
-23.444523;14.215178;;;;;;;1.777699;0.12886;-21.666752;0.455858;-7.448236;0
-23.436331;14.065473;;;;;;;1.785891;0.129038;-21.650368;0.460761;-7.366329;0
-23.428139;13.919062;;;;;;;1.794083;0.129216;-21.633984;0.465849;-7.284422;0
-23.419947;13.778224;;;;;;;1.802275;0.129393;-21.617599;0.47079;-7.202513;0
-23.411755;13.640923;;;;;;;1.810467;0.129484;-21.601213;0.475951;-7.120605;0
-23.403563;13.506967;;;;;;;1.818659;0.129575;-21.584829;0.48087;-7.038698;0
-23.39537;13.376943;;;;;;;1.826851;0.129666;-21.568445;0.485857;-6.956791;0
-23.387178;13.248725;;;;;;;1.835043;0.129757;-21.552059;0.490728;-6.874882;0
-23.378986;13.123757;;;;;;;1.843235;0.129848;-21.535675;0.495566;-6.792974;0
-23.370794;13.001973;;;;;;;1.851427;0.129938;-21.519291;0.500355;-6.711067;0
-23.362602;12.880986;;;;;;;1.859619;0.130029;-21.502907;0.505008;-6.629158;0
-23.35441;12.765161;;;;;;;1.867811;0.13012;-21.486521;0.509896;-6.547251;0
-23.346218;12.650908;;;;;;;1.876003;0.130211;-21.470137;0.514211;-6.465343;0
-23.338026;12.540409;;;;;;;1.884195;0.130302;-21.453753;0.5188;-6.383436;0
-23.329834;12.430452;;;;;;;1.892387;0.130394;-21.437368;0.523083;-6.301527;0
-23.321642;12.32232;;;;;;;1.900579;0.130487;-21.420982;0.527603;-6.21962;0
-23.31345;12.214469;;;;;;;1.908772;0.130579;-21.404598;0.531705;-6.137712;0
