Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
85.913528;3.793142;;;;;;;85.913528;-13.8608;171.834381;39.521332
85.921814;3.790761;;;;;;;85.921814;-13.8608;171.850952;39.524395
85.930099;3.787919;;;;;;;85.930099;-13.8608;171.867523;39.527729
85.938385;3.786875;;;;;;;85.938385;-13.8608;171.884094;39.531181
85.946671;3.78275;;;;;;;85.946671;-13.8608;171.900665;39.534454
85.954956;3.779446;;;;;;;85.954956;-13.8608;171.917236;39.537693
85.963242;3.777202;;;;;;;85.963242;-13.8608;171.933807;39.540966
85.971527;3.77464;;;;;;;85.971527;-13.8608;171.950378;39.544228
85.979813;3.770957;;;;;;;85.979813;-13.8608;171.966949;39.547295
85.988098;3.769395;;;;;;;85.988098;-13.8608;171.983521;39.550346
85.996384;3.767305;;;;;;;85.996384;-13.8608;172.000092;39.553185
86.004669;3.763929;;;;;;;86.004669;-13.8608;172.016663;39.556126
86.012955;3.761734;;;;;;;86.012955;-13.861115;172.033234;39.559044
86.02124;3.75978;;;;;;;86.02124;-13.861431;172.04982;39.562119
86.029526;3.757475;;;;;;;86.029526;-13.861748;172.066391;39.565601
86.037811;3.756571;;;;;;;86.037811;-13.862063;172.082962;39.569088
86.046097;3.753446;;;;;;;86.046097;-13.862379;172.099533;39.572994
86.054382;3.751074;;;;;;;86.054382;-13.862695;172.116104;39.577099
86.062668;3.749984;;;;;;;86.062668;-13.86301;172.132675;39.581398
86.070953;3.747005;;;;;;;86.070953;-13.863327;172.149246;39.585457
86.079239;3.74629;;;;;;;86.079239;-13.863643;172.165817;39.589676
86.087524;3.745261;;;;;;;86.087524;-13.863958;172.182388;39.593788
86.09581;3.741696;;;;;;;86.09581;-13.863958;172.198959;39.597763
86.104095;3.740324;;;;;;;86.104095;-13.863958;172.21553;39.602077
86.112381;3.737965;;;;;;;86.112381;-13.863958;172.232101;39.606499
86.120667;3.735773;;;;;;;86.120667;-13.863958;172.248672;39.611141
86.128952;3.734898;;;;;;;86.128952;-13.863958;172.265244;39.615692
86.137238;3.734112;;;;;;;86.137238;-13.863958;172.281815;39.62011
86.145523;3.732989;;;;;;;86.145523;-13.863958;172.298386;39.624348
86.153809;3.731106;;;;;;;86.153809;-13.863958;172.314957;39.628151
86.162094;3.729224;;;;;;;86.162094;-13.863958;172.331543;39.631977
86.17038;3.726412;;;;;;;86.17038;-13.863958;172.348114;39.635506
86.178665;3.724323;;;;;;;86.178665;-13.863958;172.364685;39.638916
86.186951;3.723119;;;;;;;86.186951;-13.863958;172.381256;39.641918
86.195236;3.720473;;;;;;;86.195236;-13.863958;172.397827;39.644733
86.203522;3.717088;;;;;;;86.203522;-13.863958;172.414398;39.64756
86.211807;3.713802;;;;;;;86.211807;-13.863958;172.430969;39.650391
86.220093;mar.05;;;;;;;86.220093;-13.863958;172.44754;39.653019
86.228378;3.708114;;;;;;;86.228378;-13.863958;172.464111;39.655586
86.236671;3.705078;;;;;;;86.236671;-13.863958;172.480682;39.658184
86.244957;3.701613;;;;;;;86.244957;-13.863958;172.497253;39.660969
86.253242;3.700349;;;;;;;86.253242;-13.863958;172.513824;39.66386
86.261528;3.698295;;;;;;;86.261528;-13.863958;172.530396;39.667042
86.269814;3.696676;;;;;;;86.269814;-13.863958;172.546967;39.670406
86.278099;3.695526;;;;;;;86.278099;-13.863958;172.563538;39.673843
86.286385;3.692673;;;;;;;86.286385;-13.863958;172.580109;39.677532
86.29467;mar.69;;;;;;;86.29467;-13.863958;172.59668;39.681267
86.302956;3.687239;;;;;;;86.302956;-13.863958;172.613251;39.685173
86.311241;3.684196;;;;;;;86.311241;-13.863958;172.629837;39.689125
86.319527;3.681617;;;;;;;86.319527;-13.863958;172.646408;39.692963
86.327812;3.67953;;;;;;;86.327812;-13.863958;172.662979;39.696667
86.336098;3.676464;;;;;;;86.336098;-13.863958;172.67955;39.700348
86.344383;3.672723;;;;;;;86.344383;-13.864266;172.696121;39.703857
86.352669;3.669199;;;;;;;86.352669;-13.864574;172.712692;39.707367
86.360954;3.666833;;;;;;;86.360954;-13.864882;172.729263;39.710907
86.36924;3.66609;;;;;;;86.36924;-13.865191;172.745834;39.714359
86.377525;3.664348;;;;;;;86.377525;-13.865499;172.762405;39.717991
86.385811;3.662091;;;;;;;86.385811;-13.865808;172.778976;39.721649
86.394096;3.659504;;;;;;;86.394096;-13.866116;172.795547;39.725216
86.402382;3.657272;;;;;;;86.402382;-13.866424;172.812119;39.728802
86.410667;3.654581;;;;;;;86.410667;-13.866732;172.82869;39.732517
86.418953;3.651648;;;;;;;86.418953;-13.86704;172.845261;39.736256
86.427238;3.649546;;;;;;;86.427238;-13.86704;172.861832;39.740116
86.435524;3.646858;;;;;;;86.435524;-13.86704;172.878403;39.744228
86.44381;3.644157;;;;;;;86.44381;-13.86704;172.894974;39.748432
86.452095;3.641413;;;;;;;86.452095;-13.86704;172.91156;39.752583
86.460381;3.639159;;;;;;;86.460381;-13.86704;172.928131;39.756607
86.468666;3.636865;;;;;;;86.468666;-13.86704;172.944702;39.760406
86.476952;3.632881;;;;;;;86.476952;-13.86704;172.961273;39.764084
86.485237;3.629893;;;;;;;86.485237;-13.86704;172.977844;39.767536
86.493523;3.627909;;;;;;;86.493523;-13.86704;172.994415;39.770794
86.501808;3.624463;;;;;;;86.501808;-13.86704;173.010986;39.773899
86.510094;3.621752;;;;;;;86.510094;-13.86704;173.027557;39.776943
86.518379;3.617847;;;;;;;86.518379;-13.86704;173.044128;39.779968
86.526665;3.614908;;;;;;;86.526665;-13.86704;173.060699;39.782909
86.53495;3.612301;;;;;;;86.53495;-13.86704;173.077271;39.785793
86.543236;3.608489;;;;;;;86.543236;-13.86704;173.093842;39.788731
86.551521;3.605651;;;;;;;86.551521;-13.86704;173.110413;39.79163
86.559807;3.602851;;;;;;;86.559807;-13.86704;173.126984;39.794464
86.568092;3.599941;;;;;;;86.568092;-13.86704;173.143555;39.797264
86.576378;3.595298;;;;;;;86.576378;-13.86704;173.160126;39.800133
86.584663;3.591966;;;;;;;86.584663;-13.86704;173.176697;39.803097
86.592949;3.58855;;;;;;;86.592949;-13.86734;173.193283;39.806301
86.601234;3.585014;;;;;;;86.601234;-13.867641;173.209854;39.809757
86.60952;3.581614;;;;;;;86.60952;-13.867942;173.226425;39.81329
86.617805;3.579373;;;;;;;86.617805;-13.868242;173.242996;39.816887
86.626091;3.577597;;;;;;;86.626091;-13.868544;173.259567;39.820484
86.634377;3.575392;;;;;;;86.634377;-13.868844;173.276138;39.823982
86.642662;3.57196;;;;;;;86.642662;-13.869144;173.292709;39.827278
86.650948;3.568335;;;;;;;86.650948;-13.869445;173.30928;39.830479
86.659233;3.565928;;;;;;;86.659233;-13.869746;173.325851;39.833553
86.667519;3.562627;;;;;;;86.667519;-13.870047;173.342422;39.836639
86.675804;3.55867;;;;;;;86.675804;-13.870047;173.358994;39.839783
86.68409;3.556495;;;;;;;86.68409;-13.870047;173.375565;39.843063
86.692375;3.554825;;;;;;;86.692375;-13.870047;173.392136;39.846443
86.700661;3.552244;;;;;;;86.700661;-13.870047;173.408707;39.849873
86.708946;3.54949;;;;;;;86.708946;-13.870047;173.425278;39.853439
86.717232;3.547936;;;;;;;86.717232;-13.870047;173.441849;39.857033
86.725517;3.54681;;;;;;;86.725517;-13.870047;173.45842;39.860561
86.733803;3.544755;;;;;;;86.733803;-13.870047;173.475006;39.863983
86.742088;3.542026;;;;;;;86.742088;-13.870047;173.491577;39.86729
86.750374;3.539959;;;;;;;86.750374;-13.870047;173.508148;39.87056
86.758659;3.538126;;;;;;;86.758659;-13.870047;173.524719;39.873787
86.766945;3.536041;;;;;;;86.766945;-13.870047;173.54129;39.876942
86.77523;3.533606;;;;;;;86.77523;-13.870047;173.557861;39.879929
86.783516;3.532103;;;;;;;86.783516;-13.870047;173.574432;39.882904
86.791801;3.530123;;;;;;;86.791801;-13.870047;173.591003;39.885941
86.800087;3.528491;;;;;;;86.800087;-13.870047;173.607574;39.889019
86.808372;3.526756;;;;;;;86.808372;-13.870047;173.624146;39.892071
86.816658;3.524445;;;;;;;86.816658;-13.870047;173.640717;39.895184
86.824944;3.522702;;;;;;;86.824944;-13.870047;173.657288;39.898361
86.833229;3.521035;;;;;;;86.833229;-13.870047;173.673859;39.901463
86.841515;3.518697;;;;;;;86.841515;-13.870047;173.69043;39.904591
86.8498;3.516008;;;;;;;86.8498;-13.870047;173.707001;39.907993
86.858086;3.513625;;;;;;;86.858086;-13.870047;173.723572;39.911388
86.866371;3.510914;;;;;;;86.866371;-13.870047;173.740143;39.914764
86.874657;3.509155;;;;;;;86.874657;-13.870047;173.756729;39.918068
86.882942;3.50846;;;;;;;86.882942;-13.870047;173.7733;39.92152
86.891228;3.506348;;;;;;;86.891228;-13.870047;173.789871;39.924923
86.899513;3.502922;;;;;;;86.899513;-13.870047;173.806442;39.928169
86.907799;3.500002;;;;;;;86.907799;-13.870047;173.823013;39.931526
86.916084;3.498549;;;;;;;86.916084;-13.870047;173.839584;39.934998
86.924377;3.496819;;;;;;;86.924377;-13.87034;173.856155;39.938583
86.932663;3.494549;;;;;;;86.932663;-13.870633;173.872726;39.942249
86.940948;3.492326;;;;;;;86.940948;-13.870926;173.889297;39.946003
86.949234;3.489605;;;;;;;86.949234;-13.87122;173.905869;39.949627
86.95752;3.487245;;;;;;;86.95752;-13.871513;173.92244;39.953243
86.965805;3.484871;;;;;;;86.965805;-13.871806;173.939011;39.956882
86.974091;3.482961;;;;;;;86.974091;-13.872099;173.955582;39.960541
86.982376;3.481233;;;;;;;86.982376;-13.872393;173.972153;39.964088
86.990662;3.478413;;;;;;;86.990662;-13.872686;173.988724;39.967762
86.998947;3.475728;;;;;;;86.998947;-13.872979;174.005295;39.9715
87.007233;3.47364;;;;;;;87.007233;-13.872979;174.021866;39.975292
87.015518;3.471086;;;;;;;87.015518;-13.872979;174.038452;39.979176
87.023804;3.468744;;;;;;;87.023804;-13.872979;174.055023;39.983181
87.032089;3.465968;;;;;;;87.032089;-13.872979;174.071594;39.987358
87.040375;3.463183;;;;;;;87.040375;-13.872979;174.088165;39.99184
87.04866;3.460026;;;;;;;87.04866;-13.872979;174.104736;39.996193
87.056946;3.457444;;;;;;;87.056946;-13.872979;174.121307;40.000568
87.065231;3.455416;;;;;;;87.065231;-13.872979;174.137878;40.004868
87.073517;3.453449;;;;;;;87.073517;-13.872979;174.154449;40.008873
87.081802;3.450786;;;;;;;87.081802;-13.872979;174.171021;40.012726
87.090088;3.447093;;;;;;;87.090088;-13.872979;174.187592;40.016815
87.098373;3.445251;;;;;;;87.098373;-13.872979;174.204163;40.020733
87.106659;3.443313;;;;;;;87.106659;-13.872979;174.220734;40.024506
87.114944;3.440442;;;;;;;87.114944;-13.872979;174.237305;40.028309
87.12323;3.437222;;;;;;;87.12323;-13.872979;174.253876;40.032249
87.131516;3.433891;;;;;;;87.131516;-13.872979;174.270447;40.036022
87.139801;3.43037;;;;;;;87.139801;-13.872979;174.287018;40.039696
87.148087;3.426587;;;;;;;87.148087;-13.872979;174.303589;40.04332
87.156372;mar.36;;;;;;;87.156372;-13.872979;174.32016;40.046658
87.164658;3.420638;;;;;;;87.164658;-13.872979;174.336746;40.049927
87.172943;3.418163;;;;;;;87.172943;-13.873265;174.353317;40.053139
87.181229;3.415439;;;;;;;87.181229;-13.873551;174.369888;40.056396
87.189514;3.412649;;;;;;;87.189514;-13.873837;174.386459;40.059795
87.1978;3.409361;;;;;;;87.1978;-13.874124;174.40303;40.063168
87.206085;3.406173;;;;;;;87.206085;-13.874409;174.419601;40.066433
87.214371;3.402013;;;;;;;87.214371;-13.874695;174.436172;40.069637
87.222656;3.398734;;;;;;;87.222656;-13.874981;174.452744;40.072765
87.230942;3.396584;;;;;;;87.230942;-13.875267;174.469315;40.075863
87.239227;3.393966;;;;;;;87.239227;-13.875553;174.485886;40.078968
87.247513;3.391001;;;;;;;87.247513;-13.875839;174.502457;40.082237
87.255798;3.38838;;;;;;;87.255798;-13.875839;174.519028;40.085392
87.264084;3.385801;;;;;;;87.264084;-13.875839;174.535599;40.088554
87.272369;3.382814;;;;;;;87.272369;-13.875839;174.55217;40.091583
87.280655;3.379917;;;;;;;87.280655;-13.875839;174.568741;40.094563
87.28894;3.376607;;;;;;;87.28894;-13.875839;174.585312;40.097534
87.297226;3.374863;;;;;;;87.297226;-13.875839;174.601883;40.100639
87.305511;3.372205;;;;;;;87.305511;-13.875839;174.618469;40.103374
87.313797;3.37062;;;;;;;87.313797;-13.875839;174.63504;40.106049
87.322083;3.369619;;;;;;;87.322083;-13.875839;174.651611;40.108536
87.330368;3.36837;;;;;;;87.330368;-13.875839;174.668182;40.111282
87.338654;3.366656;;;;;;;87.338654;-13.875839;174.684753;40.114216
87.346939;3.364722;;;;;;;87.346939;-13.875839;174.701324;40.117393
87.355225;3.363514;;;;;;;87.355225;-13.875839;174.717896;40.120255
87.36351;3.361186;;;;;;;87.36351;-13.875839;174.734467;40.122963
87.371796;3.359871;;;;;;;87.371796;-13.875839;174.751038;40.125534
87.380081;3.359153;;;;;;;87.380081;-13.875839;174.767609;40.127884
87.388367;3.35632;;;;;;;87.388367;-13.875839;174.78418;40.130238
87.396652;3.352764;;;;;;;87.396652;-13.875839;174.800751;40.132633
87.404938;3.35032;;;;;;;87.404938;-13.875839;174.817322;40.135105
87.413223;3.347422;;;;;;;87.413223;-13.875839;174.833893;40.137619
87.421509;3.34481;;;;;;;87.421509;-13.875839;174.850464;40.140366
87.429794;3.343114;;;;;;;87.429794;-13.875839;174.867035;40.143593
87.43808;3.342181;;;;;;;87.43808;-13.875839;174.883606;40.146797
87.446365;3.340562;;;;;;;87.446365;-13.875839;174.900192;40.15033
87.454651;3.338485;;;;;;;87.454651;-13.875839;174.916763;40.153469
87.462936;3.337501;;;;;;;87.462936;-13.875839;174.933334;40.156868
87.471222;3.336525;;;;;;;87.471222;-13.875839;174.949905;40.159893
87.479507;3.336347;;;;;;;87.479507;-13.875839;174.966476;40.162991
87.487793;3.335697;;;;;;;87.487793;-13.875839;174.983047;40.166061
87.496078;3.333961;;;;;;;87.496078;-13.875839;174.999619;40.16951
87.504364;3.330524;;;;;;;87.504364;-13.876118;175.01619;40.173115
87.51265;3.327707;;;;;;;87.51265;-13.876397;175.032761;40.176674
87.520935;3.323453;;;;;;;87.520935;-13.876676;175.049332;40.180126
87.529221;3.319438;;;;;;;87.529221;-13.876954;175.065903;40.183361
87.537506;3.315573;;;;;;;87.537506;-13.877234;175.082474;40.186771
87.545792;3.311419;;;;;;;87.545792;-13.877512;175.099045;40.189922
87.554077;3.307846;;;;;;;87.554077;-13.87779;175.115616;40.19305
87.562363;3.304337;;;;;;;87.562363;-13.878069;175.132187;40.196281
87.570648;3.303404;;;;;;;87.570648;-13.878348;175.148758;40.199364
87.578934;3.300541;;;;;;;87.578934;-13.878627;175.165329;40.202686
87.587219;3.297367;;;;;;;87.587219;-13.878627;175.181915;40.206074
87.595505;3.296512;;;;;;;87.595505;-13.878627;175.198486;40.209789
87.60379;3.294238;;;;;;;87.60379;-13.878627;175.215057;40.213467
87.612076;3.292536;;;;;;;87.612076;-13.878627;175.231628;40.216995
87.620369;3.29096;;;;;;;87.620369;-13.878627;175.248199;40.220352
87.628654;3.289646;;;;;;;87.628654;-13.878627;175.264771;40.223534
87.63694;3.28785;;;;;;;87.63694;-13.878627;175.281342;40.226566
87.645226;3.284801;;;;;;;87.645226;-13.878627;175.297913;40.229408
87.653511;3.282054;;;;;;;87.653511;-13.878627;175.314484;40.23204
87.661797;3.279167;;;;;;;87.661797;-13.878627;175.331055;40.234844
87.670082;3.275351;;;;;;;87.670082;-13.878627;175.347626;40.237972
87.678368;3.273234;;;;;;;87.678368;-13.878627;175.364197;40.241215
87.686653;3.270385;;;;;;;87.686653;-13.878627;175.380768;40.244987
87.694939;3.267888;;;;;;;87.694939;-13.878627;175.397339;40.249046
87.703224;3.264605;;;;;;;87.703224;-13.878627;175.41391;40.25285
87.71151;3.262527;;;;;;;87.71151;-13.878627;175.430481;40.256252
87.719795;3.259735;;;;;;;87.719795;-13.878627;175.447052;40.259335
87.728081;3.258081;;;;;;;87.728081;-13.878627;175.463638;40.26218
87.736366;3.256272;;;;;;;87.736366;-13.878627;175.480209;40.264919
87.744652;3.255354;;;;;;;87.744652;-13.878627;175.49678;40.267712
87.752937;3.253932;;;;;;;87.752937;-13.878899;175.513351;40.27071
87.761223;3.252206;;;;;;;87.761223;-13.87917;175.529922;40.27388
87.769508;3.251001;;;;;;;87.769508;-13.879442;175.546494;40.276947
87.777794;3.247981;;;;;;;87.777794;-13.879714;175.563065;40.28009
87.786079;3.244287;;;;;;;87.786079;-13.879986;175.579636;40.283485
87.794365;3.241016;;;;;;;87.794365;-13.880257;175.596207;40.287033
87.80265;3.237399;;;;;;;87.80265;-13.880528;175.612778;40.29052
87.810936;3.234256;;;;;;;87.810936;-13.8808;175.629349;40.293945
87.819221;3.232192;;;;;;;87.819221;-13.881072;175.64592;40.297279
87.827507;3.229818;;;;;;;87.827507;-13.881344;175.662491;40.300629
87.835793;3.227734;;;;;;;87.835793;-13.881344;175.679062;40.303993
87.844078;3.225284;;;;;;;87.844078;-13.881344;175.695633;40.30761
87.852364;3.221775;;;;;;;87.852364;-13.881344;175.712204;40.311226
87.860649;3.218704;;;;;;;87.860649;-13.881344;175.728775;40.314957
87.868935;3.215585;;;;;;;87.868935;-13.881344;175.745361;40.318787
87.87722;3.213029;;;;;;;87.87722;-13.881344;175.761932;40.322659
87.885506;3.210037;;;;;;;87.885506;-13.881344;175.778503;40.326481
87.893791;3.205838;;;;;;;87.893791;-13.881344;175.795074;40.330582
87.902077;3.201328;;;;;;;87.902077;-13.881344;175.811646;40.334854
87.910362;3.198834;;;;;;;87.910362;-13.881344;175.828217;40.339382
87.918648;3.19654;;;;;;;87.918648;-13.881344;175.844788;40.343853
87.926933;3.193164;;;;;;;87.926933;-13.881344;175.861359;40.348289
87.935219;3.189247;;;;;;;87.935219;-13.881344;175.87793;40.35276
87.943504;3.185566;;;;;;;87.943504;-13.881344;175.894501;40.357365
87.95179;3.182688;;;;;;;87.95179;-13.881344;175.911072;40.361813
87.960075;3.180046;;;;;;;87.960075;-13.881344;175.927643;40.366001
87.968361;3.177246;;;;;;;87.968361;-13.881344;175.944214;40.369728
87.976646;3.175642;;;;;;;87.976646;-13.881344;175.960785;40.373283
87.984932;3.1734;;;;;;;87.984932;-13.881344;175.977356;40.376892
87.993217;3.171108;;;;;;;87.993217;-13.881344;175.993927;40.380505
88.001503;3.168676;;;;;;;88.001503;-13.881609;176.010498;40.384285
88.009789;3.165605;;;;;;;88.009789;-13.881873;176.027069;40.38826
88.018074;3.163608;;;;;;;88.018074;-13.882138;176.043655;40.392265
88.02636;3.160282;;;;;;;88.02636;-13.882402;176.060226;40.396221
88.034645;3.157499;;;;;;;88.034645;-13.882668;176.076797;40.400238
88.042931;3.154722;;;;;;;88.042931;-13.882933;176.093369;40.404358
88.051216;3.150635;;;;;;;88.051216;-13.883197;176.10994;40.408554
88.059502;3.14713;;;;;;;88.059502;-13.883462;176.126511;40.412872
88.067787;3.144277;;;;;;;88.067787;-13.883726;176.143082;40.417267
88.076073;3.142302;;;;;;;88.076073;-13.883991;176.159653;40.421562
88.084358;3.141322;;;;;;;88.084358;-13.883991;176.176224;40.425556
88.092644;3.13877;;;;;;;88.092644;-13.883991;176.192795;40.42939
88.100929;3.135656;;;;;;;88.100929;-13.883991;176.209366;40.433254
88.109215;3.134043;;;;;;;88.109215;-13.883991;176.225937;40.43713
88.1175;3.132631;;;;;;;88.1175;-13.883991;176.242508;40.440807
88.125786;3.129966;;;;;;;88.125786;-13.883991;176.259079;40.444141
88.134071;3.127672;;;;;;;88.134071;-13.883991;176.27565;40.447422
88.142357;3.126587;;;;;;;88.142357;-13.883991;176.292221;40.450874
88.150642;3.125114;;;;;;;88.150642;-13.883991;176.308792;40.4543
88.158928;3.122116;;;;;;;88.158928;-13.883991;176.325378;40.4576
88.167213;3.118714;;;;;;;88.167213;-13.883991;176.341949;40.460655
88.175499;3.116452;;;;;;;88.175499;-13.883991;176.358521;40.463547
88.183784;3.112881;;;;;;;88.183784;-13.883991;176.375092;40.466385
88.19207;3.110014;;;;;;;88.19207;-13.883991;176.391663;40.469116
88.200356;3.108265;;;;;;;88.200356;-13.883991;176.408234;40.471859
88.208641;3.106347;;;;;;;88.208641;-13.883991;176.424805;40.474701
88.216927;3.10523;;;;;;;88.216927;-13.883991;176.441376;40.477528
88.225212;3.103497;;;;;;;88.225212;-13.883991;176.457947;40.480225
88.233498;3.102321;;;;;;;88.233498;-13.883991;176.474518;40.483196
88.241783;3.100434;;;;;;;88.241783;-13.883991;176.491089;40.48653
88.250069;3.097603;;;;;;;88.250069;-13.884249;176.50766;40.489941
88.258354;3.096415;;;;;;;88.258354;-13.884507;176.524231;40.493389
88.26664;3.096715;;;;;;;88.26664;-13.884766;176.540802;40.497013
88.274925;3.096198;;;;;;;88.274925;-13.885023;176.557373;40.500713
88.283211;3.093775;;;;;;;88.283211;-13.885281;176.573944;40.504242
88.291496;3.090484;;;;;;;88.291496;-13.885539;176.590515;40.507786
88.299782;3.08823;;;;;;;88.299782;-13.885798;176.607101;40.511627
88.308075;3.086939;;;;;;;88.308075;-13.886055;176.623672;40.515461
88.31636;3.084818;;;;;;;88.31636;-13.886312;176.640244;40.519283
88.324646;3.081417;;;;;;;88.324646;-13.886571;176.656815;40.52335
88.332932;3.078097;;;;;;;88.332932;-13.886571;176.673386;40.527599
88.341217;3.07628;;;;;;;88.341217;-13.886571;176.689957;40.531708
88.349503;3.074275;;;;;;;88.349503;-13.886571;176.706528;40.535713
88.357788;3.071666;;;;;;;88.357788;-13.886571;176.723099;40.539528
88.366074;3.069434;;;;;;;88.366074;-13.886571;176.73967;40.543106
88.374359;3.0669;;;;;;;88.374359;-13.886571;176.756241;40.546417
88.382645;3.063635;;;;;;;88.382645;-13.886571;176.772812;40.549755
88.39093;3.06106;;;;;;;88.39093;-13.886571;176.789383;40.553051
88.399216;3.058766;;;;;;;88.399216;-13.886571;176.805954;40.556129
88.407501;3.056099;;;;;;;88.407501;-13.886571;176.822525;40.55928
88.415787;3.053255;;;;;;;88.415787;-13.886571;176.839096;40.562481
88.424072;3.049973;;;;;;;88.424072;-13.886571;176.855667;40.565582
88.432358;3.046343;;;;;;;88.432358;-13.886571;176.872238;40.568863
