Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Cond;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;% Cond;
ml;mAU;ml;%;ml;mS/cm;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;%
135.684402;61.522552;;;296.590942;39.782761;;;;;;;160.906616;13.105082;;
135.692581;61.532001;;;296.6073;39.785954;;;;;;;160.91481;13.105082;;
135.700775;61.54121;;;296.623688;39.789036;;;;;;;160.922989;13.105082;;
135.708969;61.551422;;;296.640045;39.792038;;;;;;;160.931183;13.105082;;
135.717148;61.560631;;;296.656433;39.795162;;;;;;;160.939362;13.105082;;
135.725342;61.569973;;;296.672791;39.798306;;;;;;;160.947556;13.105082;;
135.733521;61.579746;;;296.689178;39.801079;;;;;;;160.955734;13.105082;;
135.741714;61.590599;;;296.705536;39.803707;;;;;;;160.963928;13.105082;;
135.749893;61.599545;;;296.721924;39.806297;;;;;;;160.972107;13.105082;;
135.758087;61.608067;;;296.738281;39.808838;;;;;;;160.980301;13.105082;;
135.766266;61.618095;;;296.754669;39.811138;;;;;;;160.988495;13.105082;;
135.77446;61.627731;;;296.771027;39.81337;;;;;;;160.996674;13.105082;;
135.782639;61.637077;;;296.787415;39.81538;;;;;;;161.004868;13.105082;;
135.790833;61.646027;;;296.803802;39.817314;;;;;;;161.013046;13.105082;;
135.799011;61.655487;;;296.82016;39.819202;;;;;;;161.02124;13.105082;;
135.807205;61.664654;;;296.836548;39.821228;;;;;;;161.029419;13.105082;;
135.815399;61.6735;;;296.852905;39.823242;;;;;;;161.037613;13.105082;;
135.823578;61.68288;;;296.869293;39.825508;;;;;;;161.045792;13.105082;;
135.831772;61.692799;;;296.885651;39.828117;;;;;;;161.053986;13.105082;;
135.839951;61.702534;;;296.902039;39.831314;;;;;;;161.062164;13.105082;;
135.848145;61.712681;;;296.918396;39.834423;;;;;;;161.070358;13.105082;;
135.856323;61.722427;;;296.934784;39.837368;;;;;;;161.078552;13.105082;;
135.864517;61.731873;;;296.951141;39.839989;;;;;;;161.086731;13.105082;;
135.872696;61.742138;;;296.967529;39.84193;;;;;;;161.094925;13.105082;;
135.88089;61.752682;;;296.983917;39.843861;;;;;;;161.103104;13.105082;;
135.889069;61.763062;;;297.000275;39.845638;;;;;;;161.111298;13.105082;;
135.897263;61.773056;;;297.016663;39.847538;;;;;;;161.119476;13.105082;;
135.905457;61.782829;;;297.03302;39.849304;;;;;;;161.12767;13.105082;;
135.913635;61.792854;;;297.049408;39.851334;;;;;;;161.135849;13.105082;;
135.921829;61.802822;;;297.065765;39.853485;;;;;;;161.144043;13.105082;;
135.930008;61.812614;;;297.082153;39.855991;;;;;;;161.152222;13.105082;;
135.938202;61.822243;;;297.098511;39.858398;;;;;;;161.160416;13.105082;;
135.946381;61.831985;;;297.114899;39.861137;;;;;;;161.168594;13.105082;;
135.954575;61.841644;;;297.131256;39.864147;;;;;;;161.176788;13.105082;;
135.962753;61.851391;;;297.147644;39.86734;;;;;;;161.184982;13.105082;;
135.970947;61.861507;;;297.164001;39.870438;;;;;;;161.193161;13.105082;;
135.979126;61.870907;;;297.180389;39.873714;;;;;;;161.201355;13.105082;;
135.98732;61.881004;;;297.196777;39.87709;;;;;;;161.209534;13.108644;;
135.995499;61.890942;;;297.213135;39.880573;;;;;;;161.217728;13.112206;;
136.003693;61.899849;;;297.229523;39.884293;;;;;;;161.225906;13.115767;;
136.011887;61.908592;;;297.24588;39.887966;;;;;;;161.2341;13.119329;;
136.020065;61.918579;;;297.262268;39.89159;;;;;;;161.242279;13.122892;;
136.028259;61.928062;;;297.278625;39.895222;;;;;;;161.250473;13.126454;;
136.036438;61.937214;;;297.295013;39.898899;;;;;;;161.258652;13.130016;;
136.044632;61.947517;;;297.311371;39.902657;;;;;;;161.266846;13.133578;;
136.052811;61.957535;;;297.327759;39.906246;;;;;;;161.27504;13.13714;;
136.061005;61.966347;;;297.344116;39.909687;;;;;;;161.283218;13.140702;;
136.069183;61.97612;;;297.360504;39.913193;;;;;;;161.291412;13.140702;;
136.077377;61.986176;;;297.376862;39.916538;;;;;;;161.299591;13.140702;;
136.085556;61.995354;;;297.39325;39.919689;;;;;;;161.307785;13.140702;;
136.09375;62.003998;;;297.409637;39.923004;;;;;;;161.315964;13.140702;;
136.101944;62.011749;;;297.425995;39.926483;;;;;;;161.324158;13.140702;;
136.110123;62.020649;;;297.442383;39.929863;;;;;;;161.332336;13.140702;;
136.118317;62.028854;;;297.45874;39.933189;;;;;;;161.34053;13.140702;;
136.126495;62.037853;;;297.475128;39.936676;;;;;;;161.348709;13.140702;;
136.134689;62.047531;;;297.491486;39.940372;;;;;;;161.356903;13.140702;;
136.142868;62.056843;;;297.507874;39.944168;;;;;;;161.365082;13.140702;;
136.151062;62.066448;;;297.524231;39.947903;;;;;;;161.373276;13.140702;;
136.159241;62.075058;;;297.540619;39.951435;;;;;;;161.38147;13.140702;;
136.167435;62.084736;;;297.556976;39.954575;;;;;;;161.389648;13.140702;;
136.175613;62.094501;;;297.573364;39.957577;;;;;;;161.397842;13.140702;;
136.183807;62.105206;;;297.589752;39.960751;;;;;;;161.406021;13.140702;;
136.191986;62.114231;;;297.60611;39.963688;;;;;;;161.414215;13.140702;;
136.20018;62.123611;;;297.622498;39.966316;;;;;;;161.422394;13.140702;;
136.208374;62.134464;;;297.638855;39.968899;;;;;;;161.430588;13.140702;;
136.216553;62.144653;;;297.655243;39.971306;;;;;;;161.438766;13.140702;;
136.224747;62.153111;;;297.6716;39.97361;;;;;;;161.44696;13.140702;;
136.232925;62.161839;;;297.687988;39.976006;;;;;;;161.455139;13.140702;;
136.241119;62.170807;;;297.704346;39.978531;;;;;;;161.463333;13.140702;;
136.249298;62.179329;;;297.720734;39.981125;;;;;;;161.471512;13.140702;;
136.257492;62.187908;;;297.737091;39.983635;;;;;;;161.479706;13.140702;;
136.265671;62.198498;;;297.753479;39.986431;;;;;;;161.4879;13.140702;;
136.273865;62.208996;;;297.769836;39.989105;;;;;;;161.496078;13.140702;;
136.282043;62.217873;;;297.786224;39.991909;;;;;;;161.504272;13.140702;;
136.290237;62.226292;;;297.802612;39.994366;;;;;;;161.512451;13.140702;;
136.298416;62.235229;;;297.81897;39.996868;;;;;;;161.520645;13.140702;;
136.30661;62.244904;;;297.835358;39.999344;;;;;;;161.528824;13.140702;;
136.314804;62.254929;;;297.851715;40.001835;;;;;;;161.537018;13.140702;;
136.322983;62.265465;;;297.868103;40.004391;;;;;;;161.545197;13.140702;;
136.331177;62.275307;;;297.88446;40.007046;;;;;;;161.553391;13.140702;;
136.339355;62.284351;;;297.900848;40.009468;;;;;;;161.561569;13.140702;;
136.347549;62.293453;;;297.917206;40.011757;;;;;;;161.569763;13.140702;;
136.355728;62.302391;;;297.933594;40.01405;;;;;;;161.577957;13.140702;;
136.363922;62.311184;;;297.949951;40.016457;;;;;;;161.586136;13.140702;;
136.372101;62.319969;;;297.966339;40.018959;;;;;;;161.59433;13.140702;;
136.380295;62.328575;;;297.982697;40.021576;;;;;;;161.602509;13.140702;;
136.388474;62.336315;;;297.999084;40.024441;;;;;;;161.610703;13.140702;;
136.396667;62.344063;;;298.015472;40.027248;;;;;;;161.618881;13.140702;;
136.404861;62.352325;;;298.03183;40.030018;;;;;;;161.627075;13.140702;;
136.41304;62.360134;;;298.048218;40.032673;;;;;;;161.635254;13.140702;;
136.421234;62.367897;;;298.064575;40.03524;;;;;;;161.643448;13.140702;;
136.429413;62.37603;;;298.080963;40.037579;;;;;;;161.651627;13.140702;;
136.437607;62.385471;;;298.097321;40.03986;;;;;;;161.659821;13.140702;;
136.445786;62.394703;;;298.113708;40.041973;;;;;;;161.667999;13.140702;;
136.453979;62.402843;;;298.130066;40.044231;;;;;;;161.676193;13.140702;;
136.462158;62.411266;;;298.146454;40.046543;;;;;;;161.684387;13.140702;;
136.470352;62.419697;;;298.162811;40.048779;;;;;;;161.692566;13.140702;;
136.478531;62.426502;;;298.179199;40.051239;;;;;;;161.70076;13.140702;;
136.486725;62.434483;;;298.195587;40.053829;;;;;;;161.708939;13.140702;;
136.494904;62.444397;;;298.211945;40.056538;;;;;;;161.717133;13.140702;;
136.503098;62.454487;;;298.228333;40.059479;;;;;;;161.725311;13.140702;;
136.511292;62.463425;;;298.24469;40.062504;;;;;;;161.733505;13.140702;;
136.51947;62.472115;;;298.261078;40.06543;;;;;;;161.741684;13.140702;;
136.527664;62.480469;;;298.277435;40.068314;;;;;;;161.749878;13.140702;;
136.535843;62.48774;;;298.293823;40.071136;;;;;;;161.758057;13.140702;;
136.544037;62.496952;;;298.310181;40.073822;;;;;;;161.766251;13.140702;;
136.552216;62.504936;;;298.326569;40.07655;;;;;;;161.774445;13.140702;;
136.56041;62.514427;;;298.342926;40.079346;;;;;;;161.782623;13.140702;;
136.568588;62.522839;;;298.359314;40.082188;;;;;;;161.790817;13.140702;;
136.576782;62.532669;;;298.375671;40.085094;;;;;;;161.798996;13.140702;;
136.584961;62.541096;;;298.392059;40.088173;;;;;;;161.80719;13.140702;;
136.593155;62.549828;;;298.408447;40.091515;;;;;;;161.815369;13.140702;;
136.601349;62.560043;;;298.424805;40.095024;;;;;;;161.823563;13.140702;;
136.609528;62.568851;;;298.441193;40.098625;;;;;;;161.831741;13.140702;;
136.617722;62.578156;;;298.45755;40.102211;;;;;;;161.839935;13.140702;;
136.6259;62.587097;;;298.473938;40.105591;;;;;;;161.848114;13.140702;;
136.634094;62.595825;;;298.490295;40.108616;;;;;;;161.856308;13.140702;;
136.642273;62.604755;;;298.506683;40.111504;;;;;;;161.864487;13.144137;;
136.650467;62.613331;;;298.523041;40.114506;;;;;;;161.872681;13.147573;;
136.658646;62.623249;;;298.539429;40.117584;;;;;;;161.880875;13.151008;;
136.66684;62.63353;;;298.555786;40.120464;;;;;;;161.889053;13.154443;;
136.675018;62.642658;;;298.572174;40.123447;;;;;;;161.897247;13.157877;;
136.683212;62.652069;;;298.588562;40.12635;;;;;;;161.905426;13.161312;;
136.691391;62.662106;;;298.604919;40.12941;;;;;;;161.91362;13.164747;;
136.699585;62.670383;;;298.621307;40.13258;;;;;;;161.921799;13.168182;;
136.707779;62.67849;;;298.637665;40.135517;;;;;;;161.929993;13.171618;;
136.715958;62.686901;;;298.654053;40.138157;;;;;;;161.938171;13.175053;;
136.724152;62.695724;;;298.67041;40.140919;;;;;;;161.946365;13.175053;;
136.73233;62.703876;;;298.686798;40.143688;;;;;;;161.954544;13.175053;;
136.740524;62.712818;;;298.703156;40.1464;;;;;;;161.962738;13.175053;;
136.748703;62.721321;;;298.719543;40.149376;;;;;;;161.970917;13.175053;;
136.756897;62.729622;;;298.735901;40.152126;;;;;;;161.979111;13.175053;;
136.765076;62.738186;;;298.752289;40.155079;;;;;;;161.987305;13.175053;;
136.77327;62.747185;;;298.768646;40.158104;;;;;;;161.995483;13.175053;;
136.781448;62.755985;;;298.785034;40.16074;;;;;;;162.003677;13.175053;;
136.789642;62.76495;;;298.801422;40.163712;;;;;;;162.011856;13.175053;;
136.797821;62.774292;;;298.81778;40.166557;;;;;;;162.02005;13.175053;;
136.806015;62.782681;;;298.834167;40.169537;;;;;;;162.028229;13.175053;;
136.814209;62.791733;;;298.850525;40.172237;;;;;;;162.036423;13.175053;;
136.822388;62.800819;;;298.866913;40.175083;;;;;;;162.044601;13.175053;;
136.830582;62.809132;;;298.88327;40.17783;;;;;;;162.052795;13.175053;;
136.83876;62.818146;;;298.899658;40.18055;;;;;;;162.060974;13.175053;;
136.846954;62.827263;;;298.916016;40.183289;;;;;;;162.069168;13.175053;;
136.855133;62.835503;;;298.932404;40.185844;;;;;;;162.077362;13.175053;;
136.863327;62.843044;;;298.948761;40.188469;;;;;;;162.085541;13.175053;;
136.871506;62.850445;;;298.965149;40.190975;;;;;;;162.093735;13.175053;;
136.8797;62.857586;;;298.981506;40.193329;;;;;;;162.101913;13.175053;;
136.887878;62.865124;;;298.997894;40.196129;;;;;;;162.110107;13.175053;;
136.896072;62.872913;;;299.014282;40.199131;;;;;;;162.118286;13.175053;;
136.904266;62.881088;;;299.03064;40.202236;;;;;;;162.12648;13.175053;;
136.912445;62.889282;;;299.047028;40.205128;;;;;;;162.134659;13.175053;;
136.920639;62.897518;;;299.063385;40.208042;;;;;;;162.142853;13.175053;;
136.928818;62.905914;;;299.079773;40.21104;;;;;;;162.151031;13.175053;;
136.937012;62.914066;;;299.09613;40.214153;;;;;;;162.159225;13.175053;;
136.94519;62.923485;;;299.112518;40.217232;;;;;;;162.167404;13.175053;;
136.953384;62.932415;;;299.128876;40.220341;;;;;;;162.175598;13.175053;;
136.961563;62.940235;;;299.145264;40.223465;;;;;;;162.183792;13.175053;;
136.969757;62.948414;;;299.161621;40.226646;;;;;;;162.191971;13.175053;;
136.977936;62.955799;;;299.178009;40.229721;;;;;;;162.200165;13.175053;;
136.98613;62.962952;;;299.194397;40.232761;;;;;;;162.208344;13.175053;;
136.994308;62.971127;;;299.210754;40.235775;;;;;;;162.216537;13.175053;;
137.002502;62.978718;;;299.227142;40.238644;;;;;;;162.224716;13.175053;;
137.010696;62.986012;;;299.2435;40.241394;;;;;;;162.23291;13.175053;;
137.018875;62.993046;;;299.259888;40.244049;;;;;;;162.241089;13.175053;;
137.027069;62.999321;;;299.276245;40.24659;;;;;;;162.249283;13.175053;;
137.035248;63.006939;;;299.292633;40.249222;;;;;;;162.257462;13.175053;;
137.043442;63.014172;;;299.30899;40.251957;;;;;;;162.265656;13.175053;;
137.05162;63.022141;;;299.325378;40.254654;;;;;;;162.273849;13.175053;;
137.059814;63.029144;;;299.341736;40.257229;;;;;;;162.282028;13.175053;;
137.067993;63.038124;;;299.358124;40.259762;;;;;;;162.290222;13.175053;;
137.076187;63.045631;;;299.374481;40.262257;;;;;;;162.298401;13.175053;;
137.084366;63.053467;;;299.390869;40.264828;;;;;;;162.306595;13.175053;;
137.09256;63.062214;;;299.407257;40.267544;;;;;;;162.314774;13.175053;;
137.100754;63.070599;;;299.423615;40.270233;;;;;;;162.322968;13.175053;;
137.108932;63.077621;;;299.440002;40.273125;;;;;;;162.331146;13.175053;;
137.117126;63.085583;;;299.45636;40.275913;;;;;;;162.33934;13.175053;;
137.125305;63.092388;;;299.472748;40.278652;;;;;;;162.347519;13.175053;;
137.133499;63.099319;;;299.489105;40.28146;;;;;;;162.355713;13.175053;;
137.141678;63.107758;;;299.505493;40.284214;;;;;;;162.363892;13.175053;;
137.149872;63.114517;;;299.521851;40.287064;;;;;;;162.372086;13.175053;;
137.158051;63.120625;;;299.538239;40.289932;;;;;;;162.38028;13.175053;;
137.166245;63.128574;;;299.554596;40.292976;;;;;;;162.388458;13.175053;;
137.174423;63.136452;;;299.570984;40.296101;;;;;;;162.396652;13.175053;;
137.182617;63.144066;;;299.587341;40.299187;;;;;;;162.404831;13.175053;;
137.190796;63.152622;;;299.603729;40.302223;;;;;;;162.413025;13.175053;;
137.19899;63.160843;;;299.620117;40.305389;;;;;;;162.421204;13.175053;;
137.207184;63.169006;;;299.636475;40.308323;;;;;;;162.429398;13.175053;;
137.215363;63.177414;;;299.652863;40.311234;;;;;;;162.437576;13.178366;;
137.223557;63.185303;;;299.66922;40.3139;;;;;;;162.44577;13.181679;;
137.231735;63.193295;;;299.685608;40.316525;;;;;;;162.453949;13.184992;;
137.239929;63.200924;;;299.701965;40.319248;;;;;;;162.462143;13.188305;;
137.248108;63.208405;;;299.718353;40.32196;;;;;;;162.470322;13.191618;;
137.256302;63.215355;;;299.734711;40.324715;;;;;;;162.478516;13.19493;;
137.264481;63.222443;;;299.751099;40.327381;;;;;;;162.48671;13.198243;;
137.272675;63.22892;;;299.767456;40.329895;;;;;;;162.494888;13.201556;;
137.280853;63.235847;;;299.783844;40.332108;;;;;;;162.503082;13.204869;;
137.289047;63.243591;;;299.800232;40.33424;;;;;;;162.511261;13.208182;;
137.297226;63.250729;;;299.816589;40.336258;;;;;;;162.519455;13.208182;;
137.30542;63.257961;;;299.832977;40.338181;;;;;;;162.527634;13.208182;;
137.313614;63.265942;;;299.849335;40.340214;;;;;;;162.535828;13.208182;;
137.321793;63.273796;;;299.865723;40.342327;;;;;;;162.544006;13.208182;;
137.329987;63.281601;;;299.88208;40.344307;;;;;;;162.5522;13.208182;;
137.338165;63.289452;;;299.898468;40.346497;;;;;;;162.560379;13.208182;;
137.346359;63.295521;;;299.914825;40.348766;;;;;;;162.568573;13.208182;;
137.354538;63.301281;;;299.931213;40.351128;;;;;;;162.576767;13.208182;;
137.362732;63.309021;;;299.947571;40.353569;;;;;;;162.584946;13.208182;;
137.370911;63.315948;;;299.963959;40.355892;;;;;;;162.59314;13.208182;;
137.379105;63.322109;;;299.980316;40.358498;;;;;;;162.601318;13.208182;;
137.387283;63.328091;;;299.996704;40.361019;;;;;;;162.609512;13.208182;;
137.395477;63.33419;;;300.013092;40.363739;;;;;;;162.617691;13.208182;;
137.403671;63.340199;;;300.029449;40.366447;;;;;;;162.625885;13.208182;;
137.41185;63.346142;;;300.045837;40.369427;;;;;;;162.634064;13.208182;;
137.420044;63.352055;;;300.062195;40.372391;;;;;;;162.642258;13.208182;;
137.428223;63.358833;;;300.078583;40.375351;;;;;;;162.650436;13.208182;;
137.436417;63.366016;;;300.09494;40.378353;;;;;;;162.65863;13.208182;;
137.444595;63.372684;;;300.111328;40.381512;;;;;;;162.666809;13.208182;;
137.452789;63.3801;;;300.127686;40.38456;;;;;;;162.675003;13.208182;;
137.460968;63.387531;;;300.144073;40.387459;;;;;;;162.683197;13.208182;;
137.469162;63.395061;;;300.160431;40.390278;;;;;;;162.691376;13.208182;;
137.477341;63.401924;;;300.176819;40.393204;;;;;;;162.69957;13.208182;;
137.485535;63.409367;;;300.193207;40.39616;;;;;;;162.707748;13.208182;;
137.493713;63.416084;;;300.209564;40.399017;;;;;;;162.715942;13.208182;;
137.501907;63.42255;;;300.225952;40.401978;;;;;;;162.724121;13.208182;;
137.510101;63.428974;;;300.24231;40.404861;;;;;;;162.732315;13.208182;;
137.51828;63.434006;;;300.258698;40.407516;;;;;;;162.740494;13.208182;;
137.526474;63.439518;;;300.275055;40.410152;;;;;;;162.748688;13.208182;;
137.534653;63.446003;;;300.291443;40.412754;;;;;;;162.756866;13.208182;;
137.542847;63.452629;;;300.3078;40.415188;;;;;;;162.76506;13.208182;;
137.551025;63.460068;;;300.324188;40.417526;;;;;;;162.773254;13.208182;;
137.559219;63.469032;;;300.340546;40.419846;;;;;;;162.781433;13.208182;;
137.567398;63.47702;;;300.356934;40.42205;;;;;;;162.789627;13.208182;;
137.575592;63.484058;;;300.373291;40.424152;;;;;;;162.797806;13.208182;;
137.583771;63.492085;;;300.389679;40.4263;;;;;;;162.806;13.208182;;
137.591965;63.499622;;;300.406067;40.428429;;;;;;;162.814178;13.208182;;
137.600159;63.50642;;;300.422424;40.430721;;;;;;;162.822372;13.208182;;
137.608337;63.512768;;;300.438812;40.432892;;;;;;;162.830551;13.208182;;
137.616531;63.519402;;;300.45517;40.435116;;;;;;;162.838745;13.208182;;
137.62471;63.526257;;;300.471558;40.437714;;;;;;;162.846924;13.208182;;
137.632904;63.533249;;;300.487915;40.440331;;;;;;;162.855118;13.208182;;
137.641083;63.540039;;;300.504303;40.44302;;;;;;;162.863297;13.208182;;
137.649277;63.547318;;;300.52066;40.445805;;;;;;;162.87149;13.208182;;
137.657455;63.554947;;;300.537048;40.448624;;;;;;;162.879684;13.208182;;
137.665649;63.561188;;;300.553406;40.451511;;;;;;;162.887863;13.208182;;
137.673828;63.567451;;;300.569794;40.45433;;;;;;;162.896057;13.208182;;
137.682022;63.575081;;;300.586151;40.457275;;;;;;;162.904236;13.208182;;
137.690201;63.582779;;;300.602539;40.460342;;;;;;;162.91243;13.208182;;
137.698395;63.589321;;;300.618927;40.463425;;;;;;;162.920609;13.208182;;
137.706589;63.595448;;;300.635284;40.466835;;;;;;;162.928802;13.208182;;
137.714767;63.60136;;;300.651672;40.470051;;;;;;;162.936981;13.208182;;
137.722961;63.609058;;;300.66803;40.473282;;;;;;;162.945175;13.208182;;
137.73114;63.617058;;;300.684418;40.476452;;;;;;;162.953354;13.208182;;
137.739334;63.623425;;;300.700775;40.479279;;;;;;;162.961548;13.208182;;
137.747513;63.629128;;;300.717163;40.481678;;;;;;;162.969727;13.208182;;
137.755707;63.63467;;;300.733521;40.483791;;;;;;;162.977921;13.208182;;
137.763885;63.640221;;;300.749908;40.485718;;;;;;;162.986115;13.208182;;
137.772079;63.645164;;;300.766266;40.487492;;;;;;;162.994293;13.208182;;
137.780258;63.65028;;;300.782654;40.489574;;;;;;;163.002487;13.208182;;
137.788452;63.656048;;;300.799042;40.491375;;;;;;;163.010666;13.211378;;
137.796631;63.661667;;;300.815399;40.493217;;;;;;;163.01886;13.214573;;
137.804825;63.667786;;;300.831787;40.495365;;;;;;;163.027039;13.217769;;
137.813019;63.674026;;;300.848145;40.497719;;;;;;;163.035233;13.220963;;
137.821198;63.679234;;;300.864532;40.500221;;;;;;;163.043411;13.224159;;
137.829391;63.684307;;;300.88089;40.50296;;;;;;;163.051605;13.227355;;
137.83757;63.690235;;;300.897278;40.506199;;;;;;;163.059784;13.23055;;
137.845764;63.695843;;;300.913635;40.509403;;;;;;;163.067978;13.233746;;
137.853943;63.700508;;;300.930023;40.512604;;;;;;;163.076172;13.23694;;
137.862137;63.705013;;;300.946381;40.515568;;;;;;;163.084351;13.240136;;
137.870316;63.710163;;;300.962769;40.518482;;;;;;;163.092545;13.240136;;
137.87851;63.715504;;;300.979126;40.521244;;;;;;;163.100723;13.240136;;
137.886688;63.72007;;;300.995514;40.523827;;;;;;;163.108917;13.240136;;
137.894882;63.724411;;;301.011902;40.526466;;;;;;;163.117096;13.240136;;
137.903076;63.729626;;;301.028259;40.529099;;;;;;;163.12529;13.240136;;
137.911255;63.735886;;;301.044647;40.531841;;;;;;;163.133469;13.240136;;
137.919449;63.742249;;;301.061005;40.534451;;;;;;;163.141663;13.240136;;
137.927628;63.747826;;;301.077393;40.537079;;;;;;;163.149841;13.240136;;
137.935822;63.752186;;;301.09375;40.540024;;;;;;;163.158035;13.240136;;
137.944;63.756325;;;301.110138;40.543427;;;;;;;163.166214;13.240136;;
